,0
3887,79.96
3888,81.2
3889,81.23
3890,77.75
3891,79.16
3892,98.9
3893,103.81
3894,106.61
3895,110.78
3896,128.24
3897,132.77
3898,137.72
3899,116.09
3900,117.97
3901,135.08
3902,157.49
3903,153.26
3904,148.55
3905,144.94
3906,155.1
3907,162.96
3908,168.69
3909,185.7
3910,220.8
3911,242.88
3912,230.66
3913,216.75
3914,213.3
3915,230.0
3916,263.25
3917,266.0
3918,258.77
3919,263.91
3920,290.28
3921,298.11
3922,286.62
3923,289.06
3924,277.59
3925,305.87
3926,314.21
3927,309.32
3928,313.97
3929,303.51
3930,305.53
3931,313.49
3932,320.79
3933,307.36
3934,307.9
3935,306.65
3936,279.03
3937,291.98
3938,295.71
3939,311.86
3940,312.19
3941,298.36
3942,311.96
3943,293.73
3944,288.12
3945,283.02
3946,283.91
3947,283.27
3948,287.34
3949,282.92
3950,270.06
3951,279.54
3952,275.43
3953,274.7
3954,267.78
3955,258.78
3956,274.25
3957,260.37
3958,271.3
3959,259.27
3960,267.03
3961,276.18
3962,277.92
3963,267.09
3964,259.51
3965,269.09
3966,261.71
3967,259.89
3968,258.94
3969,257.93
3970,253.98
3971,234.72
3972,243.72
3973,231.47
3974,254.45
3975,258.57
3976,266.58
3977,260.71
3978,236.38
3979,227.56
3980,216.78
3981,230.03
3982,237.47
3983,239.11
3984,236.85
3985,214.93
3986,228.61
3987,232.02
3988,248.47
3989,237.11
3990,248.03
3991,246.92
3992,248.05
3993,250.77
3994,226.65
3995,216.27
3996,226.93
3997,239.35
3998,239.27
3999,224.48
4000,233.83
4001,216.91
4002,233.25
4003,229.42
4004,244.42
4005,234.92
4006,227.08
4007,219.58
4008,228.62
4009,233.62
4010,222.43
4011,218.26
4012,248.37
4013,254.17
4014,267.38
4015,251.08
4016,254.35
4017,251.22
4018,254.7
4019,255.62
4020,249.63
4021,230.89
4022,234.08
4023,237.94
4024,244.13
4025,230.56
4026,256.1
4027,254.85
4028,267.05
4029,251.95
4030,271.12
4031,268.71
4032,269.82
4033,257.79
4034,257.06
4035,244.05
4036,236.23
4037,231.43
4038,225.42
4039,210.85
4040,221.89
4041,219.57
4042,231.95
4043,213.6
4044,213.84
4045,213.36
4046,233.01
4047,224.82
4048,222.91
4049,207.64
4050,207.94
4051,208.74
4052,206.58
4053,202.84
4054,212.8
4055,219.36
4056,234.53
4057,225.43
4058,221.32
4059,223.37
4060,231.58
4061,220.34
4062,224.74
4063,227.24
4064,224.65
4065,211.43
4066,211.68
4067,210.66
4068,218.95
4069,227.77
4070,223.54
4071,210.65
4072,224.38
4073,242.05
4074,249.75
4075,228.52
4076,233.59
4077,223.43
4078,249.1
4079,244.73
4080,249.53
4081,249.0
4082,255.23
4083,259.51
4084,258.3
4085,260.2
4086,273.63
4087,288.1
4088,306.82
4089,303.89
4090,286.85
4091,282.03
4092,287.4
4093,265.67
4094,275.9
4095,286.0
4096,296.7
4097,304.49
4098,297.79
4099,289.3
4100,283.79
4101,298.99
4102,309.58
4103,307.45
4104,307.34
4105,290.34
4106,288.61
4107,280.34
4108,303.4
4109,302.94
4110,308.91
4111,328.65
4112,320.45
4113,319.41
4114,315.02
4115,309.3
4116,309.34
4117,322.04
4118,348.02
4119,339.28
4120,330.57
4121,328.49
4122,328.2
4123,318.51
4124,319.7
4125,320.73
4126,327.68
4127,354.1
4128,379.31
4129,384.11
4130,373.86
4131,390.8
4132,408.06
4133,403.19
4134,399.75
4135,386.61
4136,382.36
4137,367.58
4138,366.12
4139,361.08
4140,373.47
4141,361.54
4142,359.89
4143,352.92
4144,359.77
4145,373.23
4146,373.37
4147,364.91
4148,368.49
4149,371.74
4150,390.27
4151,369.7
4152,367.04
4153,358.22
4154,371.49
4155,361.0
4156,357.09
4157,350.28
4158,346.79
4159,350.24
4160,351.89
4161,345.49
4162,349.49
4163,355.36
4164,371.01
4165,362.12
4166,364.06
4167,349.64
4168,350.49
4169,333.11
4170,350.25
4171,340.84
4172,331.75
4173,329.52
4174,331.45
4175,324.83
4176,335.17
4177,339.57
4178,346.03
4179,345.69
4180,352.93
4181,341.75
4182,357.31
4183,345.72
4184,344.25
4185,323.34
4186,323.77
4187,329.92
4188,335.11
4189,316.24
4190,326.8
4191,307.18
4192,317.5
4193,314.27
4194,320.92
4195,299.76
4196,306.07
4197,300.98
4198,304.78
4199,270.61
4200,275.44
4201,274.27
4202,262.08
4203,247.86
4204,243.83
4205,235.04
4206,244.77
4207,239.44
4208,237.37
4209,227.79
4210,252.73
4211,264.37
4212,259.59
4213,243.51
4214,245.06
4215,231.01
4216,227.62
4217,219.71
4218,203.76
4219,196.16
4220,207.59
4221,214.59
4222,201.23
4223,199.77
4224,220.15
4225,211.05
4226,219.9
4227,223.81
4228,223.54
4229,209.69
4230,196.35
4231,180.07
4232,188.64
4233,178.86
4234,162.14
4235,168.16
4236,173.42
4237,168.21
4238,152.18
4239,163.19
4240,167.84
4241,168.93
4242,155.72
4243,139.26
4244,151.03
4245,146.25
4246,152.34
4247,138.48
4248,151.5
4249,151.18
4250,144.02
4251,121.19
4252,123.39
4253,126.25
4254,111.74
4255,114.46
4256,117.78
4257,115.12
4258,121.9
4259,118.86
4260,106.7
4261,93.16
4262,115.18
4263,127.59
4264,117.38
4265,116.08
4266,115.06
4267,102.5
4268,111.81
4269,131.39
4270,140.64
4271,127.06
4272,131.18
4273,134.66
4274,165.98
4275,155.43
4276,169.31
4277,152.37
4278,143.79
4279,144.65
4280,142.35
4281,151.79
4282,154.35
4283,172.17
4284,171.73
4285,173.36
4286,159.61
4287,157.89
4288,152.24
4289,118.41
4290,120.01
4291,110.68
4292,120.03
4293,120.3
4294,118.78
4295,112.23
4296,103.99
4297,115.55
4298,112.04
4299,104.17
4300,99.9
4301,88.25
4302,85.82
4303,73.88
4304,82.84
4305,62.2
4306,85.08
4307,101.47
4308,92.32
4309,74.51
4310,76.51
4311,78.14
4312,83.5
4313,90.46
4314,83.09
4315,81.29
4316,86.94
4317,98.74
4318,99.3
4319,77.59
4320,88.48
4321,90.37
4322,115.03
4323,100.1
4324,98.01
4325,94.53
4326,104.13
4327,113.98
4328,124.28
4329,146.35
4330,158.19
4331,165.63
4332,160.87
4333,178.54
4334,201.44
4335,200.04
4336,188.5
4337,174.48
4338,177.14
4339,165.08
4340,158.81
4341,160.15
4342,170.33
4343,178.36
4344,181.57
4345,173.28
4346,166.75
4347,188.44
4348,213.34
4349,203.75
4350,206.3
4351,189.88
4352,193.71
4353,182.83
4354,185.12
4355,179.8
4356,187.04
4357,197.82
4358,197.79
4359,187.05
4360,189.68
4361,210.06
4362,231.26
4363,217.08
4364,207.62
4365,186.78
4366,193.97
4367,178.45
4368,189.02
4369,184.02
4370,183.12
4371,186.05
4372,178.46
4373,167.96
4374,183.25
4375,184.54
4376,190.48
4377,202.95
4378,207.33
4379,196.76
4380,213.27
4381,231.32
4382,243.6
4383,234.13
4384,230.64
4385,221.06
4386,227.01
4387,205.51
4388,189.59
4389,189.51
4390,210.39
4391,230.99
4392,232.72
4393,197.76
4394,204.12
4395,228.02
4396,233.0
4397,231.13
4398,243.15
4399,253.87
4400,240.68
4401,230.48
4402,239.4
4403,270.49
4404,281.46
4405,270.9
4406,248.09
4407,231.41
4408,250.21
4409,256.76
4410,256.89
4411,247.44
4412,260.31
4413,277.87
4414,285.51
4415,273.91
4416,267.07
4417,287.77
4418,308.94
4419,302.4
4420,287.13
4421,266.54
4422,276.85
4423,281.75
4424,288.13
4425,284.29
4426,296.94
4427,310.24
4428,316.21
4429,301.63
4430,316.7
4431,329.32
4432,352.5
4433,356.27
4434,354.5
4435,328.81
4436,334.19
4437,325.07
4438,337.02
4439,325.17
4440,347.29
4441,372.73
4442,388.6
4443,373.46
4444,360.74
4445,373.09
4446,398.13
4447,391.42
4448,383.9
4449,377.59
4450,386.87
4451,382.72
4452,385.99
4453,363.5
4454,372.99
4455,393.25
4456,400.66
4457,373.51
4458,390.61
4459,402.87
4460,423.09
4461,408.02
4462,418.95
4463,401.22
4464,391.35
4465,377.52
4466,386.81
4467,384.1
4468,393.38
4469,409.12
4470,411.47
4471,387.7
4472,409.19
4473,428.03
4474,466.12
4475,472.65
4476,470.66
4477,449.56
4478,432.86
4479,436.48
4480,434.47
4481,441.99
4482,444.87
4483,438.36
4484,430.31
4485,420.67
4486,419.8
4487,428.14
4488,428.73
4489,447.41
4490,441.87
4491,446.05
4492,438.42
4493,451.68
4494,446.7
4495,461.33
4496,449.43
4497,446.07
4498,443.05
4499,442.6
4500,440.24
4501,432.09
4502,429.63
4503,459.39
4504,446.02
4505,436.36
4506,424.89
4507,440.81
4508,424.7
4509,422.05
4510,410.67
4511,414.94
4512,417.92
4513,407.94
4514,405.6
4515,395.38
4516,406.77
4517,434.58
4518,433.61
4519,432.06
4520,420.98
4521,421.94
4522,417.89
4523,435.39
4524,411.93
4525,413.86
4526,417.08
4527,414.66
4528,419.78
4529,424.27
4530,434.13
4531,435.17
4532,432.83
4533,436.52
4534,430.32
4535,429.65
4536,413.77
4537,422.07
4538,406.56
4539,428.05
4540,419.14
4541,431.19
4542,419.49
4543,429.62
4544,423.26
4545,419.57
4546,414.0
4547,420.22
4548,412.99
4549,404.99
4550,383.76
4551,393.26
4552,380.65
4553,391.62
4554,374.93
4555,367.34
4556,368.75
4557,370.56
4558,360.11
4559,366.42
4560,358.67
4561,353.42
4562,352.56
4563,354.67
4564,330.38
4565,338.46
4566,331.74
4567,337.23
4568,321.68
4569,323.01
4570,318.58
4571,325.15
4572,327.83
4573,330.39
4574,303.43
4575,315.28
4576,324.31
4577,348.84
4578,340.63
4579,344.24
4580,340.56
4581,350.47
4582,333.94
4583,342.24
4584,331.33
4585,323.23
4586,315.37
4587,319.64
4588,324.86
4589,314.51
4590,315.73
4591,320.05
4592,310.52
4593,313.1
4594,310.82
4595,307.66
4596,289.21
4597,300.83
4598,293.64
4599,300.43
4600,287.56
4601,275.21
4602,271.09
4603,285.59
4604,292.84
4605,295.17
4606,291.68
4607,305.07
4608,306.56
4609,319.23
4610,286.94
4611,291.5
4612,293.94
4613,307.17
4614,297.15
4615,284.73
4616,278.0
4617,267.79
4618,267.44
4619,264.53
4620,268.81
4621,270.6
4622,267.37
4623,272.88
4624,278.04
4625,292.33
4626,287.6
4627,277.54
4628,280.0
4629,280.33
4630,290.26
4631,260.41
4632,247.06
4633,236.4
4634,250.76
4635,260.12
4636,255.57
4637,241.55
4638,248.27
4639,262.68
4640,273.48
4641,258.4
4642,266.48
4643,275.33
4644,279.28
4645,277.34
4646,284.65
4647,268.79
4648,268.42
4649,259.05
4650,278.45
4651,279.11
4652,282.41
4653,287.72
4654,283.81
4655,297.23
4656,297.61
4657,313.57
4658,292.49
4659,302.93
4660,320.51
4661,317.69
4662,312.26
4663,301.02
4664,299.26
4665,284.38
4666,304.77
4667,295.46
4668,304.86
4669,306.08
4670,288.77
4671,282.43
4672,288.06
4673,296.36
4674,301.56
4675,317.32
4676,327.36
4677,332.77
4678,337.37
4679,326.66
4680,326.15
4681,321.54
4682,329.3
4683,318.81
4684,305.61
4685,296.83
4686,281.08
4687,276.23
4688,280.18
4689,284.89
4690,274.14
4691,291.21
4692,299.55
4693,305.01
4694,294.68
4695,285.99
4696,273.31
4697,273.94
4698,272.67
4699,273.44
4700,274.7
4701,262.79
4702,268.94
4703,261.49
4704,271.13
4705,275.22
4706,297.37
4707,298.91
4708,317.29
4709,325.66
4710,313.82
4711,288.66
4712,283.64
4713,283.95
4714,290.32
4715,281.66
4716,294.58
4717,265.9
4718,280.24
4719,282.51
4720,292.14
4721,272.86
4722,284.89
4723,301.12
4724,308.1
4725,304.68
4726,306.76
4727,304.9
4728,306.59
4729,298.48
4730,292.15
4731,285.37
4732,295.66
4733,286.26
4734,297.35
4735,275.28
4736,293.57
4737,300.79
4738,313.19
4739,287.63
4740,292.14
4741,288.66
4742,291.01
4743,267.73
4744,272.55
4745,262.83
4746,260.88
4747,249.3
4748,249.87
4749,227.16
4750,231.06
4751,228.02
4752,220.54
4753,211.38
4754,220.06
4755,211.04
4756,207.81
4757,208.48
4758,216.56
4759,208.74
4760,210.22
4761,195.84
4762,192.9
4763,164.42
4764,166.1
4765,154.76
4766,159.97
4767,144.26
4768,160.63
4769,137.25
4770,147.29
4771,151.91
4772,164.02
4773,146.07
4774,146.16
4775,138.36
4776,142.68
4777,118.09
4778,111.79
4779,113.17
4780,129.16
4781,100.38
4782,106.2
4783,85.61
4784,115.24
4785,99.79
4786,99.46
4787,99.47
4788,103.43
4789,114.08
4790,110.14
4791,90.34
4792,91.91
4793,94.12
4794,110.55
4795,83.27
4796,96.24
4797,92.17
4798,118.36
4799,99.9
4800,96.59
4801,89.98
4802,86.63
4803,85.47
4804,76.39
4805,77.57
4806,88.69
4807,77.38
4808,79.15
4809,42.78
4810,65.3
4811,56.22
4812,56.07
4813,40.27
4814,37.03
4815,17.54
4816,19.29
4817,25.37
4818,34.5
4819,35.36
4820,34.29
4821,33.96
4822,28.43
4823,8.85
4824,25.78
4825,23.62
4826,41.06
4827,16.75
4828,23.12
4829,27.47
4830,33.55
4831,19.57
4832,20.54
4833,2.51
4834,0.94
4835,6.99
4836,6.89
4837,-17.17
4838,-6.92
4839,-5.82
4840,-5.37
4841,-20.01
4842,-9.87
4843,-2.95
4844,-3.07
4845,0.3
4846,-14.36
4847,-10.85
4848,-6.96
4849,-15.6
4850,-18.17
4851,-28.19
4852,-20.9
4853,-40.95
4854,-24.33
4855,-20.53
4856,-7.73
4857,-25.19
4858,-29.57
4859,-24.86
4860,-35.58
4861,-44.99
4862,-47.69
4863,-47.75
4864,-49.42
4865,-63.36
4866,-58.22
4867,-79.08
4868,-53.65
4869,-50.86
4870,-44.01
4871,-63.83
4872,-68.5
4873,-75.55
4874,-63.79
4875,-54.32
4876,-72.86
4877,-83.55
4878,-76.8
4879,-74.39
4880,-86.47
4881,-110.37
4882,-102.84
4883,-98.64
4884,-86.22
4885,-96.26
4886,-96.66
4887,-112.27
4888,-99.8
4889,-78.66
4890,-80.88
4891,-89.45
4892,-82.7
4893,-73.03
4894,-55.25
4895,-63.42
4896,-74.76
4897,-76.97
4898,-58.05
4899,-65.37
